Tue Jul  1 18:35:42 2014    timing.4

         2309495 function calls (2251965 primitive calls) in 91.244 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {posix.getcwd}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/identity_manager.py:34(IdentityManager)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/memory_private_key_storage.py:37(MemoryPrivateKeyStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/_number_new.py:27(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:226(_is_owned)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:93(_RSAobj)
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1093(Logger)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:59(isabs)
        1    0.000    0.000    0.000    0.000 {binascii.a2b_base64}
        2    0.000    0.000    0.000    0.000 {binascii.b2a_base64}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:235(_fileobject)
       13    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {time.clock}
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/weakref.py:47(__init__)
       18    0.000    0.000    0.000    0.000 {max}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/basic_identity_storage.py:76(BasicIdentityStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/_number_new.py:69(exact_log2)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:32(Interest)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/name.py:52(Component)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/message.py:45(Message)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:127(dirname)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:163(setName)
       17    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/pubkey.py:33(pubkey)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:277(notify)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/os.py:510(getenv)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/osx_private_key_storage.py:36(OSXPrivateKeyStorage)
        7    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/python_message.py:606(_AddClearExtensionMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:468(_set_daemon)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:74(which_pools)
        1    0.000    0.000    0.000    0.000 {function seed at 0xb6a8e2b0}
        7    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/python_message.py:627(_AddHasExtensionMethod)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:95(FortunaAccumulator)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:511(_FloatingPointEncoder)
        2    0.000    0.000    0.000    0.000 {_sqlite3.register_converter}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/collections.py:386(Counter)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:31(ControlParameters)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv_decoder.py:27(TlvDecoder)
       12    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv_encoder.py:156(writeOptionalNonNegativeIntegerTlv)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:240(_ModifiedDecoder)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:29(DerObject)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/forwarding_flags.py:27(ForwardingFlags)
        8    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1120(setLevel)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/_number_new.py:50(ceil_div)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:220(_release_save)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/memory_identity_storage.py:32(MemoryIdentityStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:405(RSAImplementation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:184(_Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:274(FieldDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:415(__init__)
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv.py:24(Tlv)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/identity_storage.py:31(IdentityStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/SHAd256.py:45(_SHAd256)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:494(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/blob.py:31(Blob)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1278(Location)
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/wire_format.py:26(WireFormat)
        1    0.000    0.000    0.000    0.000 {posix.fstat}
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/forwarding_entry.py:30(ForwardingEntry)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/private_key_storage.py:28(PrivateKeyStorage)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/meta_info.py:27(MetaInfo)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:141(setName)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:390(__init__)
        1    0.000    0.000    0.000    0.000 fixture.py:13(LightController)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:168(c_short)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:41(__init__)
        1    0.000    0.000    0.000    0.000 lighting/KinetSender.py:172(__init__)
       10    0.000    0.000    0.000    0.000 {method 'strip' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/data.py:32(Data)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:223(_acquire_restore)
        1    0.000    0.000    0.000    0.000 {math.sqrt}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:142(_check_pid)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/sha256_with_rsa_signature.py:92(setSignature)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Signature/PKCS1_v1_5.py:225(new)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/SHA256.py:52(SHA256Hash)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:58(get)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/protobuf_tlv.py:39(ProtobufTlv)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:225(_class_escape)
        1    0.000    0.000    0.000    0.000 lighting/BeaconLogging.py:6(BeaconLogging)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/containers.py:85(RepeatedScalarFieldContainer)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/face.py:35(Face)
        2    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:181(__getslice__)
        2    0.000    0.000    0.000    0.000 {_sqlite3.register_adapter}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:249(BytesSizer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:151(DerSequence)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/_number_new.py:93(exact_div)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:84(RotatingFileHandler)
        1    0.000    0.000    0.000    0.000 lighting/KinetSender.py:152(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:346(Formatter)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv_encoder.py:28(TlvEncoder)
        7    0.000    0.000    0.000    0.000 /usr/lib/python2.7/__future__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:255(c_void_p)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:434(SocketHandler)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/key_locator.py:29(KeyLocator)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/binary_xml_decoder.py:25(BinaryXmlDecoder)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/threadsafe_face.py:27(ThreadsafeFace)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1382(LoggerAdapter)
        3    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/key_locator.py:85(setType)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/certificate/public_key.py:30(PublicKey)
        3    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/exclude.py:92(size)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:447(_PendingInterest)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/policy/self_verify_policy_manager.py:40(SelfVerifyPolicyManager)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/OSRNG/rng_base.py:30(BaseRNG)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/containers.py:45(BaseContainer)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:494(CFunctionType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1670(NullHandler)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/__init__.py:50(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:161(TimedRotatingFileHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:104(_RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:651(WichmannHill)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:41(FortunaPool)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:40(_RSAKey)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/sha256_with_rsa_signature.py:31(Sha256WithRsaSignature)
        4    0.000    0.000    0.000    0.000 {math.floor}
        6    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:154(getInterestLifetimeMilliseconds)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:332(CDLL)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:562(getNextRegisteredPrefixId)
        8    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/hashalgo.py:23(HashAlgo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:1150(MemoryHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:367(_Event)
        4    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:84(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/containers.py:182(RepeatedCompositeFieldContainer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:933(NTEventLogHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:880(FileHandler)
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/common.py:53(Common)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/binary_xml_structure_decoder.py:28(BinaryXmlStructureDecoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:120(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:573(Filterer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:254(DerOctetString)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:480(getNextPendingInterestId)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/python_message.py:997(_ExtensionDict)
        1    0.000    0.000    0.000    0.000 {Crypto.Util._counter._newLE}
        1    0.000    0.000    0.000    0.000 lighting/KinetSender.py:166(KinetPktSync)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:104(CFunctionType)
        8    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:531(_set_ident)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:43(S_ISCHR)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:315(_DoubleDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:279(_FloatDecoder)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/dynamic_byte_array.py:27(DynamicByteArray)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:1095(BufferingHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:991(Manager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:4(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:81(_UserFriendlyRNG)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:801(SystemRandom)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:182(RNGFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:304(_Semaphore)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/policy/no_verify_policy_manager.py:22(NoVerifyPolicyManager)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/policy/policy_manager.py:26(PolicyManager)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv_structure_decoder.py:26(TlvStructureDecoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:185(append)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/atexit.py:37(register)
        2    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Signature/PKCS1_v1_5.py:68(PKCS115_SigScheme)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:181(_FixedSizer)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:486(ServiceDescriptor)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:101(_VarintDecoder)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/forwarding_flags.py:126(getNfdForwardingFlags)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:373(WatchedFileHandler)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/signed_blob.py:28(SignedBlob)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:737(_Timer)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:681(_FieldSkipper)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:93(_NestedDescriptorBase)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:171(__delitem__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:429(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:753(setFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:855(SMTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:52(BaseRotatingHandler)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:142(_DSAKey)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/exclude.py:52(Entry)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/socket_poller.py:27(SocketPoller)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:996(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/certificate/identity_certificate.py:20(IdentityCertificate)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv_wire_format.py:29(TlvWireFormat)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:112(DerInteger)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/py3compat.py:70(bstr)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:123(_SimpleSizer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/change_counter.py:28(ChangeCounter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:809(StreamHandler)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:183(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:75(has_private)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/__future__.py:74(_Feature)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:243(c_char_p)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/blockalgo.py:133(BlockAlgo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:69(IOBase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:18(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/tcp_transport.py:44(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:428(LibraryLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/udp_transport.py:44(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:536(Filter)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:823(_stub)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/OSRNG/posix.py:35(DevURandomRNG)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:230(LogRecord)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:1033(HTTPHandler)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:398(_SimpleEncoder)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/meta_info.py:80(setType)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/__init__.py:73(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:644(_RegisterResponse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:359(_FuncPtr)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/command_interest_generator.py:38(CommandInterestGenerator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:156(Descriptor)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:600(_NdndIdFetcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:806(_DummyThread)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/python_message.py:947(_Listener)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:128(_SignedVarintDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/handlers.py:600(DatagramHandler)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:555(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:183(__len__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:950(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/element_reader.py:35(ElementReader)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1209(ServiceDescriptorProto)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:405(EnumDescriptor)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/blob.py:278(_memoryviewWrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:561(FileDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1197(EnumDescriptorProto)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:156(_LockingUserFriendlyRNG)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1167(FileDescriptorSet)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/reflection.py:66(GeneratedProtocolMessageType)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:50(_EntropyCollector)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1245(EnumValueOptions)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1251(ServiceOptions)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:82(getMaxSuffixComponents)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:24(S_IFMT)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:352(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:78(TypeChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:766(_MainThread)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/__init__.py:42(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1227(MessageOptions)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:179(__delslice__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:944(PlaceHolder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:40(_EntropySource)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
