Tue Jul  1 11:53:13 2014    timing.2

         1539768 function calls (1503430 primitive calls) in 51.438 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function seed at 0x23dfa70}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:351(__init__)
        1    0.000    0.000    0.000    0.000 {math.exp}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/memory_private_key_storage.py:37(MemoryPrivateKeyStorage)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:1722(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/getlimits.py:259(max)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/os.py:510(getenv)
        9    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:68(__contains__)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:135(_convertTag)
       25    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/descriptor.py:265(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/_number_new.py:27(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/pubkey.py:33(pubkey)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:58(get)
        6    0.000    0.000    0.000    0.000 {method 'close' of 'sqlite3.Cursor' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:295(notifyAll)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/encoder.py:676(BytesEncoder)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/osx_private_key_storage.py:36(OSXPrivateKeyStorage)
        2    0.000    0.000    0.000    0.000 {math.log}
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/interest.py:32(Interest)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/HMAC.py:92(HMAC)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/numeric.py:1381(set_string_function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/message.py:45(Message)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:1723(<genexpr>)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:181(_SimpleDecoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/descriptor.py:311(FieldDescriptor)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:228(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/identity_manager.py:34(IdentityManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/collections.py:386(Counter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/extras.py:1427(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/face.py:35(Face)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/python_message.py:652(_AddHasExtensionMethod)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/python_message.py:630(_AddClearExtensionMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:5500(mvoid)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/protobuf_tlv.py:39(ProtobufTlv)
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/encoder.py:511(_FloatingPointEncoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:431(__init__)
        4    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/control_parameters.py:31(ControlParameters)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:52(_commit_removals)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/MD5.py:66(__init__)
        4    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/identity_storage.py:31(IdentityStorage)
       16    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/py3compat.py:66(b)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/SHA1.py:66(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/__config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:277(notify)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:453(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/wire_format.py:26(WireFormat)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/arrayterator.py:21(Arrayterator)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/enum_type_wrapper.py:46(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/CMAC.py:82(_SmoothMAC)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/basic_identity_storage.py:76(BasicIdentityStorage)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/getlimits.py:184(iinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/suite.py:252(_ErrorHolder)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/blockalgo.py:355(BlockAlgo)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tokenize.py:46(maybe)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:731(__init__)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:240(_ModifiedDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/codecs.py:77(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:5863(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/memory_identity_storage.py:32(MemoryIdentityStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:308(DerSequence)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/difflib.py:1672(HtmlDiff)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/loader.py:38(TestLoader)
        7    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/case.py:610(_deprecate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:82(DerObject)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/forwarding_flags.py:27(ForwardingFlags)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/blob.py:31(Blob)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:448(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/tlv/tlv.py:24(Tlv)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/file_private_key_storage.py:38(FilePrivateKeyStorage)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/data.py:32(Data)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/identity/private_key_storage.py:28(PrivateKeyStorage)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:81(_UserFriendlyRNG)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/utils.py:979(SafeEval)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/StringIO.py:42(StringIO)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/_import_tools.py:6(PackageLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/tlv/tlv_decoder.py:27(TlvDecoder)
        3    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/common.py:65(getBytesIOString)
       12    0.000    0.000    0.000    0.000 {method 'strip' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tokenize.py:45(any)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/case.py:1019(FunctionTestCase)
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        7    0.000    0.000    0.000    0.000 /usr/lib/python2.7/__future__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:210(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/_datasource.py:148(DataSource)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:184(_Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/difflib.py:46(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:1111(_patch)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/certificate/public_key.py:30(PublicKey)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/encoder.py:249(BytesSizer)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 {zip}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:546(DerNull)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/containers.py:90(RepeatedScalarFieldContainer)
        1    0.000    0.000    0.000    0.000 {math.sqrt}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/forwarding_entry.py:30(ForwardingEntry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:104(_RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/_iotools.py:145(LineSplitter)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/npyio.py:125(NpzFile)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/OSRNG/rng_base.py:30(BaseRNG)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/policy/self_verify_policy_manager.py:40(SelfVerifyPolicyManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/tlv/tlv_encoder.py:28(TlvEncoder)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/key_locator.py:29(KeyLocator)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/node.py:447(_PendingInterest)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:655(DerBitString)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/SHAd256.py:45(_SHAd256)
        2    0.000    0.000    0.000    0.000 {_sqlite3.register_adapter}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/transport/udp_transport.py:44(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/CMAC.py:163(CMAC)
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:745(DerSetOf)
        2    0.000    0.000    0.000    0.000 {_sqlite3.register_converter}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:40(_RSAKey)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/containers.py:187(RepeatedCompositeFieldContainer)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:494(CFunctionType)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:1969(_Call)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ctypeslib.py:153(_ndptr)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Protocol/__init__.py:38(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Protocol/KDF.py:129(_S2V)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/threadsafe_face.py:27(ThreadsafeFace)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:81(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/node.py:542(_RegisteredPrefix)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:44(FortunaPool)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/arrayprint.py:540(ComplexFormat)
        2    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:881(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:119(basename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:651(WichmannHill)
        6    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:763(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:367(_Event)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/sha256_with_rsa_signature.py:31(Sha256WithRsaSignature)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/type_checkers.py:84(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/common.py:53(Common)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/containers.py:45(BaseContainer)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/meta_info.py:27(MetaInfo)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/RSA.py:438(RSAImplementation)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:2246(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:5851(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:332(CDLL)
        4    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/python_message.py:1049(_ExtensionDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/records.py:83(format_parser)
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/binary_xml_decoder.py:25(BinaryXmlDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:495(DerOctetString)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/dynamic_byte_array.py:27(DynamicByteArray)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:48(_isInt)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/SHA1.py:62(_SHA1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/difflib.py:766(Differ)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:304(_Semaphore)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/enum_type_wrapper.py:41(EnumTypeWrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:315(_DoubleDecoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:98(FortunaAccumulator)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/_datasource.py:47(_FileOpeners)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/signed_blob.py:28(SignedBlob)
        8    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:216(DerInteger)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/random/info.py:84(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:82(nd_grid)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/blockalgo.py:320(_GHASH)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:801(SystemRandom)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:104(CFunctionType)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:2395(_arraymethod)
        4    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:2437(__get__)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/name.py:369(size)
        4    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:342(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:554(DerObjectId)
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:737(_Timer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Signature/PKCS1_v1_5.py:72(PKCS115_SigScheme)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/IO/_PBES.py:149(PBES2)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:2465(MaskedIterator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Hash/MD5.py:62(_MD5)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:505(ndindex)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:279(_FloatDecoder)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/binary_xml_structure_decoder.py:28(BinaryXmlStructureDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/getlimits.py:22(finfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/machar.py:15(MachAr)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/tlv/tlv_structure_decoder.py:26(TlvStructureDecoder)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:429(__init__)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/_UserFriendlyRNG.py:182(RNGFile)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:56(BytesIO_EOF)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:226(_is_owned)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/policy/policy_manager.py:26(PolicyManager)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:931(CallableMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/records.py:214(record)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:531(_set_ident)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:687(_FieldSkipper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/blockalgo.py:297(_CBCMAC)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/encoding/tlv_wire_format.py:29(TlvWireFormat)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:142(_DSAKey)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/_datasource.py:70(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/arrayprint.py:387(FloatFormat)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/security/certificate/identity_certificate.py:20(IdentityCertificate)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:778(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:1912(MagicProxy)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/ma/core.py:5905(_frommethod)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:643(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/testing/utils.py:1383(WarningManager)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/mock.py:340(_SentinelObject)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tokenize.py:178(Untokenizer)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/decoder.py:101(_VarintDecoder)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:18(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/__init__.py:38(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/numeric.py:2348(errstate)
        2    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/lib/index_tricks.py:142(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/blob.py:278(_memoryviewWrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/IO/_PBES.py:82(PBES1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/transport/socket_poller.py:27(SocketPoller)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/__init__.py:73(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/compat/_inspect.py:159(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/transport/tcp_transport.py:44(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/util/change_counter.py:28(ChangeCounter)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/descriptor.py:112(_NestedDescriptorBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/core/info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/fft/info.py:171(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/descriptor.py:570(ServiceDescriptor)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/google/protobuf/internal/python_message.py:999(_Listener)
        1    0.000    0.000    0.000    0.000 /home/pi/PyNDN2/python/pyndn/node.py:600(_NdndIdFetcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/numpy/version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/case.py:98(_AssertRaisesContext)
